HHID,s04_start_time,s04q01,s04q02,s04q03,s04q04,s04q05,s04q06,s04q07,s04q08,s04q08_oth,s04q16,s04q19a,s04q19b,s04q19c,s04q19d,s04q20,s04q21,s04q26,s04q27a,s04q27b,s04q27c,s04q27d,s04q27e,s04q27f,s04q27g,s04q28,s04q28_oth,s04q29a,s04q29a_UM,s04q29b,s04q29b_UM,s04q30,s04_end_time
89fe0b83641a46da9ad8621914e599c0,2019-12-14T18:03:27,1,12,1,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,10000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,4000,Liquefied petroleum gas LPG,30000,20000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Rented,,200000,RIEL,,,Nothing,2019-12-14T18:06:19
8a019b130c0744ac9377c98aaa09bccf,2019-12-29T15:14:46,1,30,1,"Bamboo, Thatch/leaves, Grass",Galvanized iron or aluminium or other metal sheets,"Earth, clay",Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,10000,15000,Did not spend anything,20000,4000,Did not spend anything,Did not spend anything,Owned by the household,,,,40000,RIEL,Nothing,2019-12-29T15:22:03
8a2232f5149a4a4bbfaa9b7fd1263f40,2020-01-02T09:45:28,1,55,1,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,Rainwater collection,,20000,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,40000,30000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Not owned but no rent is paid,,,,150,USD,Nothing,2020-01-02T09:48:29
8a412bdc21a048a693c349ce6b925531,2019-12-15T15:19:15,1,16,0,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Publicly-provided electricity/City power,"Tube Well, Borehole",,20000,None,,,,Nothing,Nothing,Charcoal,15000,Did not spend anything,Did not spend anything,Did not spend anything,20000,Did not spend anything,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-12-15T15:23:09
8acd63ea82274725a22a930d0b6d5829,2019-11-30T08:48:54,1,30,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Solar,Unprotected well,,12000,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,30000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,250000,RIEL,Nothing,2019-11-30T08:53:07
8b0144d92c07459fb5f5e12fa58848ed,2019-11-13T17:24:11,1,25,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,100000,50000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-11-13T17:29:20
8b44608e1abb45538b7295b8390b60ef,2019-11-20T15:57:07,1,40,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,Bottled water,,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,30000,10000,Did not spend anything,3000,3000,Did not spend anything,Did not spend anything,Owned by the household,,,,120000,RIEL,Nothing,2019-11-20T16:05:14
8b4c4479c37647d2a072aa8e56f16760,2019-11-22T08:17:05,1,56,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Solar,"Tube Well, Borehole",,not buying water source,Pit latrine with slab,No,"No, never pump/empty",,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,20000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-11-22T08:23:45
8b4d379c451b41a1936fde47be68335c,2019-10-25T14:35:07,1,54,2,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,37500,15000,Did not spend anything,50000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,200000,RIEL,Nothing,2019-10-25T14:37:33
8b669a7ed2c244da86c3cb8e3a4ff314,2019-11-09T10:15:52,1,42,1,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,Tanker-truck,,40000,None,,,,Nothing,Nothing,Liquefied petroleum gas LPG,5000,12000,Did not spend anything,5000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,60000,RIEL,Nothing,2019-11-09T10:19:12
8b758104c6a840b3abb68ca2741f05f4,2019-10-09T09:01:36,1,72,1,"Concrete, brick, stone",Tiles,Cement/Brick/Stone,Publicly-provided electricity/City power,Bottled water,,3600,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,3000,10000,Did not spend anything,Did not spend anything,1300,Did not spend anything,Did not spend anything,Owned by the household,,,,80000,RIEL,Nothing,2019-10-09T09:09:03
8b829bcd88c94411ad2a0ae2da66e5b9,2019-10-09T09:51:44,1,60,2,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,"Piped into compound, yard or plot",,27000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,Nothing,Charcoal,57500,28800,50000,Did not spend anything,20000,Did not spend anything,Did not spend anything,Not owned but no rent is paid,,,,160000,RIEL,Nothing,2019-10-09T09:57:57
8b98c2990fdf40d2b18f0c4c35117fd8,2019-11-13T13:29:22,1,20,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,20000,Did not spend anything,Did not spend anything,30000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,25,USD,Nothing,2019-11-13T13:33:33
8b9e7df7d7a34f879efcc73b5703c75d,2019-10-28T16:35:29,2,24,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,Bamboo strips,Publicly-provided electricity/City power,Unprotected well,,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,52000,Did not spend anything,Did not spend anything,15000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,300000,RIEL,Nothing,2019-10-28T16:41:17
8bc9dd723223454795c514d154bf78c8,2019-10-17T09:13:47,1,72,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,"Parquet, polished wood",Publicly-provided electricity/City power,Rainwater collection,,not buying water source,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,20000,20000,Did not spend anything,5000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,300000,RIEL,Nothing,2019-10-17T09:18:49
8c026ea7d625415fae737274ba512d34,2019-10-16T13:54:37,1,60,1,Galvanized iron or aluminium or other metal sheets,Thatch/leaves/grass,Wooden planks,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Firewood,8000,Did not spend anything,Did not spend anything,10000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-10-16T14:00:35
8c1fbf86ac3a4cc5b1d9aefb652fdf8f,2019-11-08T18:16:09,1,48,2,Wood or logs,Tiles,Wooden planks,Battery,Rainwater collection,,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,6000,Did not spend anything,2000,Did not spend anything,Owned by the household,,,,60000,RIEL,3000000,2019-11-08T18:20:22
8c32797d53ee40d6bfffa0884ca299fe,2019-11-26T15:08:33,2,80,3,Wood or logs,Tiles,Bamboo strips,Publicly-provided electricity/City power,Piped into dwelling,,25000,Pour flush (or flush) to septic tank or pit,No,"Yes, used to pump/empty",Dumped in an open pit / land / water / other places,Nothing,10000,Firewood,42700,5000,Did not spend anything,30000,4800,Did not spend anything,Did not spend anything,Owned by the household,,,,600000,RIEL,Nothing,2019-11-26T15:21:28
8c3ddcd0d959468d9e86130eba18639f,2019-12-13T03:02:15,1,90,3,"Concrete, brick, stone",Tiles,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,14000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,Nothing,10000,Liquefied petroleum gas LPG,18000,34000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,150,USD,Nothing,2019-12-13T03:11:10
8c6010ec58844134810cd037a1d02eea,2019-11-28T10:42:41,1,16,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Battery,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,32000,Did not spend anything,6000,Did not spend anything,Owned by the household,,,,60000,RIEL,Nothing,2019-11-28T10:45:52
8ca561f63c6441adb4a964d89f991004,2019-12-11T09:15:17,1,40,2,"Concrete, brick, stone",Tiles,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,50000,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,10000,Liquefied petroleum gas LPG,42000,21000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,Nothing,2019-12-11T09:18:22
8d282fa28f8c4a818b9b1a04ba1bbe2f,2019-11-01T20:43:48,1,48,1,Wood or logs,Tiles,Wooden planks,Battery,Protected well,,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,40000,Did not spend anything,6000,Did not spend anything,Owned by the household,,,,80000,RIEL,Nothing,2019-10-29T10:30:52
8d29e1ae6f9b4b279e4529cb1d703f1b,2019-10-28T14:02:23,1,175,2,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,8000,Liquefied petroleum gas LPG,39000,84000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,Nothing,2019-10-28T14:07:07
8d8050880caf450f96d0e9bd75c01a62,2019-12-30T15:27:31,1,35,2,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,Bottled water,,not buying water source,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,15000,40000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,0,RIEL,Nothing,2019-12-30T15:48:07
8d80ffa946964268a68c99fa4498afbe,2019-11-28T07:42:08,1,42,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,"Parquet, polished wood",Battery,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,None,,,,Nothing,Nothing,Firewood,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,400000,RIEL,Nothing,2019-11-28T07:47:37
8d8c1298dc9e4715aaa4435935b1ead0,2019-11-30T15:53:07,1,30,1,Galvanized iron or aluminium or other metal sheets,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,None,,,,Nothing,Nothing,Firewood,7000,Did not spend anything,Did not spend anything,16000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,80000,RIEL,Nothing,2019-11-30T16:00:21
8d961911f7bf4e5bbb54a665634edbdd,2019-11-30T15:18:10,1,42,2,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Cement/Brick/Stone,Publicly-provided electricity/City power,Piped into dwelling,,30000,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Liquefied petroleum gas LPG,24000,10000,Did not spend anything,Did not spend anything,5000,Did not spend anything,Did not spend anything,Not owned but no rent is paid,,,,600000,RIEL,Nothing,2019-11-30T15:22:14
8dbead682f514311821eb0d5cccc3805,2019-12-10T08:13:54,1,42,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,"Earth, clay",Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,Yes,"No, never pump/empty",,Nothing,Nothing,Firewood,5000,Did not spend anything,Did not spend anything,60000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,150000,RIEL,Nothing,2019-12-10T08:23:47
8dd6320019fa47d7af70954753493b44,2019-12-28T13:54:23,1,20,1,Wood or logs,Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,"Surface water (river, stream, dam, lakes, ponds, streams, canals, and irrigeation channels)",,not buying water source,None,,,,Nothing,Nothing,Firewood,14000,Did not spend anything,Did not spend anything,15000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,80000,RIEL,Nothing,2019-12-28T13:56:22
8f9f17370a504078bb460ebb5e967d43,2019-10-17T16:53:42,1,192,4,"Concrete, brick, stone",Concrete,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,25000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,2000,12000,Liquefied petroleum gas LPG,600000,20000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,2000000,RIEL,Nothing,2019-10-17T17:02:16
8fb307eda9aa445084766c2361155e64,2019-11-20T13:57:56,1,20,1,"Bamboo, Thatch/leaves, Grass",Galvanized iron or aluminium or other metal sheets,Wooden planks,Publicly-provided electricity/City power,Unprotected well,,not buying water source,None,,,,Nothing,Nothing,Firewood,20000,Did not spend anything,Did not spend anything,40000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,50000,RIEL,Nothing,2019-11-20T14:08:18
8fc5d7621a004cc883bfd1e38184cec4,2019-12-28T10:48:51,1,96,3,Wood or logs,Tiles,Wooden planks,Publicly-provided electricity/City power,"Tube Well, Borehole",,not buying water source,Pour flush (or flush) to septic tank or pit,No,"No, never pump/empty",,Nothing,Nothing,Firewood,20000,Did not spend anything,Did not spend anything,30000,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,100000,RIEL,Nothing,2019-12-28T10:52:53
8fce77e56d6041da8367cf8f8392acba,2019-10-09T09:41:34,1,57,3,"Concrete, brick, stone",Galvanized iron or aluminium or other metal sheets,Ceramic tiles,Publicly-provided electricity/City power,Piped into dwelling,,40000,Pour flush (or flush connected to sewerage,No,"No, never pump/empty",,4000,4000,Liquefied petroleum gas LPG,200000,32000,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Did not spend anything,Owned by the household,,,,800000,RIEL,Nothing,2019-10-09T09:50:12
