HHID,PID,s11_start_time,s11q01a,s11q01b,s11q02,s11q03,s11q04,s11q05,s11q06,s11q07,s11q08,s11q09a,s11q09a_oth,s11q09b,s11q10,s11q11__1,s11q11__2,s11q11__3,s11q12,s11q13,s11q14,s11q15a,s11q15b,s11q16a,s11q16b,s11q16c,s11q16d,s11q16e,s11q16f,s11q16g,s11q16h,s11q17a,s11_end_time
70b916bc7b3640709d698ff773935536,10,2019-12-14T16:43:05,No,2,No,No,Yes,1,Pre-school/Kindergarten,Yes,Class one,,,Public,No,,,,No,,,Yes,Pre-school/Kindergarten,No expenses / Don't Know,No expenses / Don't Know,5000,20000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-14T16:56:02
70b916bc7b3640709d698ff773935536,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70b916bc7b3640709d698ff773935536,12,2019-12-14T17:07:13,No,2,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T17:09:35
70b916bc7b3640709d698ff773935536,13,2019-12-19T08:16:58,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-19T08:23:44
7112d36f3729425181b3cefbe5cbd5d6,1,2019-12-28T07:22:19,Yes,,Yes,Yes,Yes,9,Lower education certificate (diploma),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T07:26:07
7112d36f3729425181b3cefbe5cbd5d6,2,2019-12-27T13:58:45,Yes,,Yes,Yes,Yes,9,Lower education certificate (diploma),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-27T13:59:18
7112d36f3729425181b3cefbe5cbd5d6,3,2019-12-27T13:59:26,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-12-27T13:59:47
7112d36f3729425181b3cefbe5cbd5d6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71321f0bc4ac446d82d4fef930f0d98b,1,2019-10-22T14:52:54,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-22T14:54:05
71321f0bc4ac446d82d4fef930f0d98b,2,2019-10-22T14:54:10,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-22T14:55:10
714ee8d6795342039511334f45835f5d,1,2019-11-12T15:39:54,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-12T15:40:19
714ee8d6795342039511334f45835f5d,2,2019-11-12T15:40:23,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-12T15:41:19
714ee8d6795342039511334f45835f5d,3,2019-11-12T15:41:32,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-12T15:42:15
7151a94c7760489f9284bee9f96a2ee0,1,2019-10-23T09:48:15,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T09:49:09
7151a94c7760489f9284bee9f96a2ee0,2,2019-10-23T09:49:16,No,1,No,No,Yes,2,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,6000,10000,468000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-23T09:51:59
7151a94c7760489f9284bee9f96a2ee0,3,2019-10-23T09:52:07,No,1,Yes,Yes,Yes,5,Class five completed,Yes,Class six,,,Public,No,,,,No,,,Yes,Class five,No expenses / Don't Know,No expenses / Don't Know,12000,37000,468000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-23T09:54:49
7151a94c7760489f9284bee9f96a2ee0,4,2019-10-23T09:54:55,No,1,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,12000,37000,468000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-23T09:56:28
71585d0b05084c4db54bf7d01190ba80,1,2019-12-15T09:05:09,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-12-15T09:29:40
71585d0b05084c4db54bf7d01190ba80,2,2019-12-15T09:05:19,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-15T09:05:49
715ab2647245497b9597858cd63f68e0,1,2019-12-10T13:29:01,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-10T13:31:28
715ab2647245497b9597858cd63f68e0,2,2019-12-10T13:31:36,No,1,Yes,Yes,Yes,11,Class ten completed,Yes,Class eleven,,,Public,Yes,,,,No,,,Yes,Class ten,200000,720000,30000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-10T13:34:39
71c1f2f75a50485eade42458d1bd1c57,1,2019-11-16T06:16:36,Yes,,Yes,Yes,Yes,3,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-16T06:17:40
71c1f2f75a50485eade42458d1bd1c57,2,2019-11-15T14:38:09,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T14:38:46
71c1f2f75a50485eade42458d1bd1c57,3,2019-11-15T14:38:53,No,2,Yes,Yes,Yes,7,Class seven completed,Yes,Class eight,,,Public,Yes,,,,No,,,Yes,Class seven,No expenses / Don't Know,300000,30000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-15T14:46:29
71c1f2f75a50485eade42458d1bd1c57,4,2019-11-15T14:46:33,No,2,Yes,Yes,Yes,2,Class two completed,Yes,Class three,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,30000,10000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-15T14:49:17
71c1f2f75a50485eade42458d1bd1c57,5,2019-11-15T14:49:41,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T14:50:10
71cf96e9967443c5ba51de5406bbd8a6,1,2019-12-13T10:51:52,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-13T11:04:57
71cf96e9967443c5ba51de5406bbd8a6,2,2019-12-14T10:49:51,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T10:52:08
71cf96e9967443c5ba51de5406bbd8a6,3,2019-12-14T10:53:47,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T10:55:19
71cf96e9967443c5ba51de5406bbd8a6,4,2019-12-14T10:55:49,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T10:57:18
71cf96e9967443c5ba51de5406bbd8a6,5,2019-12-13T14:08:50,Yes,,Yes,Yes,Yes,8,Class seven completed,Yes,Class eight,,,Public,Yes,,,,No,,,Yes,Class seven,No expenses / Don't Know,180000,50000,25000,624000,50000,20000,,ALONE,2019-12-13T14:14:53
71cf96e9967443c5ba51de5406bbd8a6,6,2019-12-13T14:15:15,Yes,,Yes,Yes,Yes,5,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,60000,30000,15000,268000,20000,20000,,ALONE,2019-12-13T14:22:28
720ece104a6a4624ac2ad4116e5f9709,1,2019-12-07T15:41:28,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-07T15:43:30
720ece104a6a4624ac2ad4116e5f9709,2,2019-12-07T15:43:37,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-07T15:46:11
720ece104a6a4624ac2ad4116e5f9709,3,2019-12-07T15:46:23,No,2,Yes,Yes,Yes,7,Class six completed,Yes,Class seven,,,Public,No,,,,No,,,Yes,Class six,1300000,600000,50000,20000,100000,50000,20000,,ALONE,2019-12-07T15:51:45
7256f40cd2dd4af096b26081f9b4e5fd,1,2019-10-29T14:12:00,Yes,,Yes,Yes,Yes,6,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:12:51
7256f40cd2dd4af096b26081f9b4e5fd,2,2019-10-29T14:12:54,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:13:29
7256f40cd2dd4af096b26081f9b4e5fd,3,2019-10-29T14:13:34,No,1,No,No,No,,,,,,,,,Must help with household chores,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:14:26
7256f40cd2dd4af096b26081f9b4e5fd,4,2019-10-29T14:14:29,No,1,Yes,Yes,Yes,7,Class six completed,No,,,,,,Must contribute to household income,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:16:02
7256f40cd2dd4af096b26081f9b4e5fd,5,2019-10-29T14:16:07,No,1,Yes,Yes,Yes,5,Class four completed,Yes,Class five,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,10000,5000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-29T14:18:15
7256f40cd2dd4af096b26081f9b4e5fd,6,2019-10-29T14:18:20,No,1,Yes,Yes,Yes,3,Class two completed,Yes,Class three,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,8000,2000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-29T14:19:59
7266a4191f594b2e96fbcdf0d6b9bcf8,1,2019-12-28T08:44:41,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T08:45:32
7266a4191f594b2e96fbcdf0d6b9bcf8,2,2019-12-28T10:50:27,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-28T10:50:56
7266a4191f594b2e96fbcdf0d6b9bcf8,3,2019-12-28T08:45:48,No,1,No,No,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,15000,30000,234000,No expenses / Don't Know,5000,,ALONE,2019-12-28T08:48:51
72755c4175e343808c7d6f5f1e3060e7,1,2019-12-24T13:43:16,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-24T13:46:48
72755c4175e343808c7d6f5f1e3060e7,2,2019-12-24T13:47:05,Yes,,Yes,Yes,Yes,5,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-24T13:48:40
72755c4175e343808c7d6f5f1e3060e7,3,2019-12-24T13:48:46,No,2,Yes,Yes,Yes,6,Class five completed,Yes,Class six,,,Public,Yes,,,,No,,,Yes,Class four,No expenses / Don't Know,900000,70000,120000,1600000,No expenses / Don't Know,5000,,ALONE,2019-12-24T19:52:10
72755c4175e343808c7d6f5f1e3060e7,4,2019-12-24T13:52:36,No,2,Yes,Yes,Yes,4,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,300000,60000,150000,900000,No expenses / Don't Know,4000,,ALONE,2019-12-24T13:56:46
729f069775764fb7827ccbe205c6db2d,1,2019-12-08T14:13:35,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-08T14:14:29
729f069775764fb7827ccbe205c6db2d,2,2019-12-08T17:58:15,No,1,Yes,Yes,Yes,9,Class eight completed,Yes,Class nine,,,Public,No,,,,No,,,Yes,Class eight,No expenses / Don't Know,No expenses / Don't Know,25000,3500,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-08T18:01:29
729f069775764fb7827ccbe205c6db2d,3,2019-12-08T18:01:33,No,1,Yes,Yes,Yes,5,Class four completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class four,No expenses / Don't Know,No expenses / Don't Know,15000,2500,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-08T18:04:07
72c605587a324252b18b79326fb507e2,1,2019-11-24T07:25:02,Yes,,Yes,Yes,Yes,10,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-24T07:26:18
72c605587a324252b18b79326fb507e2,2,2019-11-23T15:28:48,Yes,,Yes,Yes,Yes,6,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,WITH ADULTS MIXED SEX PRESENT,2019-11-23T15:30:15
72c605587a324252b18b79326fb507e2,3,2019-11-23T16:48:31,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-23T16:50:11
73041dcee6cc4067b07cd734210e5feb,1,2019-11-14T11:08:59,Yes,,No,No,Yes,4,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-14T11:09:31
73041dcee6cc4067b07cd734210e5feb,2,2019-11-14T11:09:37,Yes,,Yes,Yes,Yes,13,Class twelve completed without certificate,Yes,Other (Specify),,,Private,Yes,,,,No,,,Yes,Class twelve,No expenses / Don't Know,480000,90000,20000,No expenses / Don't Know,15000,No expenses / Don't Know,,ALONE,2019-11-14T11:11:56
73041dcee6cc4067b07cd734210e5feb,3,2019-11-14T11:12:03,Yes,,Yes,Yes,Yes,11,Class ten completed,Yes,Class eleven,,,Public,Yes,,,,No,,,Yes,Class ten,No expenses / Don't Know,990000,50000,80000,No expenses / Don't Know,40000,No expenses / Don't Know,,ALONE,2019-11-14T11:15:47
73041dcee6cc4067b07cd734210e5feb,4,2019-11-14T11:15:55,No,1,Yes,Yes,Yes,9,Class eight completed,Yes,Class nine,,,Public,Yes,,,,No,,,Yes,Class nine,No expenses / Don't Know,324000,40000,20000,No expenses / Don't Know,30000,No expenses / Don't Know,,ALONE,2019-11-14T11:17:53
7361ff4f9b824880a25ba1d5c17399d7,1,2019-12-22T11:35:00,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-22T11:35:45
7361ff4f9b824880a25ba1d5c17399d7,2,2019-12-22T11:35:51,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-22T11:37:31
7361ff4f9b824880a25ba1d5c17399d7,3,2019-12-22T11:37:43,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-22T11:38:21
7361ff4f9b824880a25ba1d5c17399d7,4,2019-12-22T11:38:27,No,1,Yes,Yes,Yes,4,Class three completed,Yes,Class four,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class three,624000,200000,24000,36000,2240000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-22T11:41:56
7361ff4f9b824880a25ba1d5c17399d7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738919c383f3495b953ed30910f1e457,1,2019-11-22T15:46:15,Yes,,Yes,Yes,Yes,10,Class ten completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-22T15:47:56
738919c383f3495b953ed30910f1e457,2,2019-11-22T13:37:46,Yes,,No,No,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-22T13:38:59
738919c383f3495b953ed30910f1e457,3,2019-11-22T14:08:49,Yes,,No,No,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-22T14:11:02
73f1b9d2c29248f082f98d08c606830c,1,2019-12-09T12:09:32,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-09T12:10:56
73f1b9d2c29248f082f98d08c606830c,2,2019-12-09T14:35:04,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-09T14:36:04
73f1b9d2c29248f082f98d08c606830c,3,2019-12-09T14:01:33,Yes,,Yes,Yes,Yes,18,"Masters degree (M.A., MSc, etc)",No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-12-09T14:04:59
740223b0782f46a88b8a6f846b1f7fa3,1,2019-12-14T16:12:39,Yes,,Yes,Yes,Yes,1,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-15T14:22:43
740223b0782f46a88b8a6f846b1f7fa3,2,2019-12-15T13:47:02,Yes,,Yes,Yes,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-15T13:47:44
740223b0782f46a88b8a6f846b1f7fa3,3,2019-12-14T16:13:15,Yes,,No,No,Yes,1,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T16:14:07
740223b0782f46a88b8a6f846b1f7fa3,4,2019-12-14T16:32:22,No,3,No,No,Yes,1,Class one completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-12-14T16:34:05
740223b0782f46a88b8a6f846b1f7fa3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427afe2cd8f42df9d7cca91ea8bfce8,1,2019-12-01T10:19:00,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-01T10:22:48
7427afe2cd8f42df9d7cca91ea8bfce8,2,2019-11-30T16:51:03,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-30T16:54:21
7427afe2cd8f42df9d7cca91ea8bfce8,3,2019-12-01T11:24:47,Yes,,Yes,Yes,Yes,12,Higher education certificate (BacII),Yes,College/university undergraduate,,,Private,No,,,,No,,,Yes,Class twelve,2400000,1800000,50000,80000,1728000,500000,No expenses / Don't Know,,ALONE,2019-12-01T11:29:49
7427afe2cd8f42df9d7cca91ea8bfce8,4,2019-11-30T17:34:01,No,2,Yes,Yes,Yes,10,Class ten completed,Yes,Class eleven,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class ten,2400000,1440000,40000,100000,1728000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-30T17:41:01
7427afe2cd8f42df9d7cca91ea8bfce8,5,2019-11-30T17:41:05,No,2,No,No,Yes,3,Class two completed,Yes,Class three,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,20000,50000,864000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-30T17:45:30
74359f69703547f49faa49b9c5976cce,1,2019-10-30T16:02:48,Yes,,Yes,Yes,Yes,1,Class one completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-30T16:04:06
74359f69703547f49faa49b9c5976cce,2,2019-10-30T17:13:00,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-30T17:14:52
74359f69703547f49faa49b9c5976cce,5,2019-10-30T17:55:31,No,2,Yes,Yes,Yes,2,Class two completed,No,,,,,,Too poor,,,No,,,No,,,,,,,,,,ALONE,2019-10-30T17:57:56
74359f69703547f49faa49b9c5976cce,6,2019-10-30T18:22:14,No,2,Yes,Yes,Yes,2,Class one completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class one,No expenses / Don't Know,No expenses / Don't Know,25000,60000,No expenses / Don't Know,100000,15000,,ALONE,2019-10-30T18:24:55
74359f69703547f49faa49b9c5976cce,7,2019-10-30T18:27:48,No,2,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-10-30T18:28:50
7472887e08594bd3ab9b0ca4a6e89ddf,1,2019-12-27T11:16:25,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-12-27T11:18:26
7472887e08594bd3ab9b0ca4a6e89ddf,2,2019-12-27T14:01:18,Yes,,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-27T14:04:14
7472887e08594bd3ab9b0ca4a6e89ddf,3,2019-12-27T17:27:57,Yes,,Yes,Yes,Yes,11,Class eleven completed,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-12-27T17:29:12
7472887e08594bd3ab9b0ca4a6e89ddf,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74c394ef6ca84afa8614577d2bfa06ea,1,2019-12-23T10:43:49,No,2,Yes,Yes,Yes,9,Class nine completed without certificate,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T10:45:26
74c394ef6ca84afa8614577d2bfa06ea,2,2019-12-23T10:45:31,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T10:46:11
74c394ef6ca84afa8614577d2bfa06ea,3,2019-12-23T10:46:16,No,2,No,No,Yes,1,No class completed,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-12-23T10:47:06
74c394ef6ca84afa8614577d2bfa06ea,4,2019-12-23T10:53:10,No,2,Yes,Yes,Yes,10,Class seven completed,Yes,Class eight,,,Public,No,,,,No,,,Yes,Class eight,No expenses / Don't Know,No expenses / Don't Know,20000,45000,1000000,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-12-23T10:55:06
74d775d48d1e44edb554172eae88677e,1,2019-11-15T09:38:35,Yes,,Yes,Yes,Yes,8,Class six completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T09:39:22
74d775d48d1e44edb554172eae88677e,2,2019-11-15T09:39:32,Yes,,No,No,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T09:40:27
74d775d48d1e44edb554172eae88677e,3,2019-11-15T09:40:33,No,1,Yes,Yes,Yes,3,Class two completed,Yes,Class two,,,Public,No,,,,No,,,Yes,Class two,No expenses / Don't Know,No expenses / Don't Know,20000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-15T09:42:57
74d775d48d1e44edb554172eae88677e,4,2019-11-15T09:43:05,No,1,No,No,No,,,,,,,,,Too young,,,No,,,No,,,,,,,,,,ALONE,2019-11-15T09:43:42
7524daa692924e9db9b8b1d89a31bd10,1,2019-11-01T09:10:01,Yes,,Yes,Yes,Yes,5,Class five completed,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-11-01T09:13:50
7524daa692924e9db9b8b1d89a31bd10,2,2019-11-01T10:40:52,Yes,,Yes,No,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-01T10:42:14
7524daa692924e9db9b8b1d89a31bd10,3,2019-11-01T12:36:56,No,2,No,No,Yes,0,No class completed,Yes,Class one,,,Public,No,,,,No,,,No,,,,,,,,,,ALONE,2019-11-01T12:41:25
7524daa692924e9db9b8b1d89a31bd10,4,2019-11-01T12:41:51,No,2,No,No,Yes,0,Pre-school/Kindergarten,Yes,Pre-school/Kindergarten,State Preschool,,,No,,,,No,,,No,,,,,,,,,,ALONE,2019-11-01T12:43:16
7524daa692924e9db9b8b1d89a31bd10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755d5fcac61f4809b02756813399c868,1,2019-11-08T10:16:09,Yes,,Yes,No,Yes,4,Other (Specify),No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-11-08T10:17:46
755d5fcac61f4809b02756813399c868,2,2019-11-08T13:39:36,Yes,,Yes,Yes,Yes,2,Class two completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-08T13:41:39
755d5fcac61f4809b02756813399c868,3,2019-11-08T14:08:51,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-08T14:09:37
755d5fcac61f4809b02756813399c868,4,2019-11-09T10:22:26,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-11-09T10:25:34
755d5fcac61f4809b02756813399c868,5,2019-11-09T11:18:13,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-09T11:18:42
755d5fcac61f4809b02756813399c868,6,2019-11-09T15:22:20,Yes,,Yes,Yes,Yes,4,Class four completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-11-09T15:23:20
755d5fcac61f4809b02756813399c868,7,2019-11-09T15:56:09,Yes,,Yes,Yes,Yes,6,Class six completed,No,,,,,,,,,Yes,No,,No,,,,,,,,,,ALONE,2019-11-09T15:57:33
755d5fcac61f4809b02756813399c868,8,2019-11-08T10:51:37,No,1,Yes,Yes,Yes,3,Class three completed,Yes,Class four,,,Public,No,,,,No,,,Yes,Class three,No expenses / Don't Know,No expenses / Don't Know,15000,5000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-08T10:53:37
755d5fcac61f4809b02756813399c868,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755d5fcac61f4809b02756813399c868,10,2019-11-08T10:59:05,No,1,Yes,Yes,Yes,7,Class seven completed,Yes,Class eight,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class eight,No expenses / Don't Know,20000,30000,100000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-08T11:05:02
755d5fcac61f4809b02756813399c868,11,2019-11-08T11:09:30,No,1,Yes,Yes,Yes,5,Class six completed,Yes,Class six,,,Public,Yes,,,,Yes,Yes,Foreign Languages,Yes,Class five,No expenses / Don't Know,30000,30000,20000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-11-08T11:13:25
757cf7409a4a41b3b67554ee48ae307a,1,2019-10-23T09:01:08,Yes,,Yes,Yes,Yes,3,Class three completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T09:01:45
757cf7409a4a41b3b67554ee48ae307a,2,2019-10-23T09:01:54,Yes,,Yes,Yes,Yes,7,Class seven completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-23T09:02:27
75984841b0154217a1d018160a9cb820,1,2019-10-29T14:48:02,Yes,,No,No,No,,,,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:48:34
75984841b0154217a1d018160a9cb820,2,2019-10-29T14:48:38,Yes,,Yes,Yes,Yes,8,Class eight completed,No,,,,,,,,,No,,,No,,,,,,,,,,ALONE,2019-10-29T14:49:50
75984841b0154217a1d018160a9cb820,3,2019-10-29T14:49:55,No,1,Yes,Yes,Yes,9,Lower education certificate (diploma),Yes,Class ten,,,Public,No,,,,No,,,Yes,Class nine,No expenses / Don't Know,400000,18000,25000,No expenses / Don't Know,No expenses / Don't Know,No expenses / Don't Know,,ALONE,2019-10-29T14:51:03
